Trade #,Type,Date/Time,Signal,Price INR,Position size (qty),Position size (value),Net P&L INR,Net P&L %,Run-up INR,Run-up %,Drawdown INR,Drawdown %,Cumulative P&L INR,Cumulative P&L %
4137,Exit long,2024-02-15 14:58:50,Close entry(s) order Long,52425.2,1,52483.85,-3154.29,-0.17,0,0.00,-2694.83,-0.15,-4808443,-48.08
4137,Entry long,2024-02-15 14:58:30,Long,52483.85,1,52483.85,-3154.29,-0.17,0,0.00,-2694.83,-0.15,-4808443,-48.08
4138,Exit long,2024-02-15 15:03:50,Close entry(s) order Long,52418.5,1,52479.75,-3245.18,-0.18,1069.46,0.06,-2694.79,-0.15,-4811688,-48.12
4138,Entry long,2024-02-15 15:02:00,Long,52479.75,1,52479.75,-3245.18,-0.18,1069.46,0.06,-2694.79,-0.15,-4811688,-48.12
4139,Exit long,2024-02-16 09:15:20,Close entry(s) order Long,52568.45,1,52512.4,858.4,0.05,7864.37,0.43,-983.63,-0.05,-4810830,-48.11
4139,Entry long,2024-02-15 15:21:40,Long,52512.4,1,52512.4,858.4,0.05,7864.37,0.43,-983.63,-0.05,-4810830,-48.11
4140,Exit short,2024-02-16 09:54:30,Close entry(s) order Short,52559.25,1,52497.55,-3262.6,-0.18,124.28,0.01,-2710.72,-0.15,-4814092.5,-48.14
4140,Entry short,2024-02-16 09:46:30,Short,52497.55,1,52497.55,-3262.6,-0.18,124.28,0.01,-2710.72,-0.15,-4814092.5,-48.14
4141,Exit long,2024-02-16 10:20:20,Close entry(s) order Long,52640.25,1,52633.5,-869.12,-0.05,1783.6,0.10,-2101.4,-0.11,-4814961.5,-48.15
4141,Entry long,2024-02-16 10:04:10,Long,52633.5,1,52633.5,-869.12,-0.05,1783.6,0.10,-2101.4,-0.11,-4814961.5,-48.15
4142,Exit long,2024-02-16 10:31:40,Close entry(s) order Long,52653.3,1,52698.4,-2684.69,-0.15,0,0.00,-2131.83,-0.12,-4817646,-48.18
4142,Entry long,2024-02-16 10:29:40,Long,52698.4,1,52698.4,-2684.69,-0.15,0,0.00,-2131.83,-0.12,-4817646,-48.18
4143,Exit short,2024-02-16 10:42:20,Close entry(s) order Short,52660.25,1,52609.95,-2865.84,-0.16,0,0.00,-2312.9,-0.13,-4820512,-48.21
4143,Entry short,2024-02-16 10:40:30,Short,52609.95,1,52609.95,-2865.84,-0.16,0,0.00,-2312.9,-0.13,-4820512,-48.21
4144,Exit long,2024-02-16 11:01:10,Close entry(s) order Long,52669.25,1,52675.55,-1326.62,-0.07,1186.41,0.06,-918.84,-0.05,-4821838.5,-48.22
4144,Entry long,2024-02-16 10:53:00,Long,52675.55,1,52675.55,-1326.62,-0.07,1186.41,0.06,-918.84,-0.05,-4821838.5,-48.22
4145,Exit short,2024-02-16 11:17:40,Close entry(s) order Short,52647,1,52646.6,-1119.58,-0.06,439.46,0.02,-960.54,-0.05,-4822958.5,-48.23
4145,Entry short,2024-02-16 11:11:40,Short,52646.6,1,52646.6,-1119.58,-0.06,439.46,0.02,-960.54,-0.05,-4822958.5,-48.23
4146,Exit short,2024-02-16 11:24:50,Close entry(s) order Short,52625.2,1,52608.95,-1673.71,-0.09,453.86,0.02,-1576.14,-0.09,-4824632,-48.25
4146,Entry short,2024-02-16 11:23:40,Short,52608.95,1,52608.95,-1673.71,-0.09,453.86,0.02,-1576.14,-0.09,-4824632,-48.25
4147,Exit short,2024-02-16 11:44:00,Close entry(s) order Short,52614.4,1,52565.3,-2822.89,-0.15,0,0.00,-2270.44,-0.12,-4827455,-48.27
4147,Entry short,2024-02-16 11:37:50,Short,52565.3,1,52565.3,-2822.89,-0.15,0,0.00,-2270.44,-0.12,-4827455,-48.27
4148,Exit short,2024-02-16 11:50:00,Close entry(s) order Short,52598.15,1,52555,-2614.36,-0.14,0,0.00,-2062.08,-0.11,-4830069,-48.30
4148,Entry short,2024-02-16 11:46:30,Short,52555,1,52555,-2614.36,-0.14,0,0.00,-2062.08,-0.11,-4830069,-48.30
4149,Exit long,2024-02-16 12:17:20,Close entry(s) order Long,52668.25,1,52657.3,-722.67,-0.04,1489.35,0.08,-1914.4,-0.10,-4830792,-48.31
4149,Entry long,2024-02-16 11:50:50,Long,52657.3,1,52657.3,-722.67,-0.04,1489.35,0.08,-1914.4,-0.10,-4830792,-48.31
4150,Exit short,2024-02-16 12:32:40,Close entry(s) order Short,52662.5,1,52644.7,-1728.73,-0.09,148.98,0.01,-1237.02,-0.07,-4832520.5,-48.33
4150,Entry short,2024-02-16 12:24:40,Short,52644.7,1,52644.7,-1728.73,-0.09,148.98,0.01,-1237.02,-0.07,-4832520.5,-48.33
4151,Exit long,2024-02-16 12:52:50,Close entry(s) order Long,52694.05,1,52684.95,-787.98,-0.04,1335.06,0.07,-1100.94,-0.06,-4833308.5,-48.33
4151,Entry long,2024-02-16 12:37:50,Long,52684.95,1,52684.95,-787.98,-0.04,1335.06,0.07,-1100.94,-0.06,-4833308.5,-48.33
4152,Exit long,2024-02-16 13:01:30,Close entry(s) order Long,52714.25,1,52743.7,-2138.06,-0.12,0,0.00,-1600.31,-0.09,-4835446.5,-48.35
4152,Entry long,2024-02-16 13:01:00,Long,52743.7,1,52743.7,-2138.06,-0.12,0,0.00,-1600.31,-0.09,-4835446.5,-48.35
4153,Exit short,2024-02-16 13:06:20,Close entry(s) order Short,52724.7,1,52688.35,-2379.09,-0.13,0,0.00,-1914.73,-0.10,-4837826,-48.38
4153,Entry short,2024-02-16 13:03:40,Short,52688.35,1,52688.35,-2379.09,-0.13,0,0.00,-1914.73,-0.10,-4837826,-48.38
4154,Exit short,2024-02-16 13:33:10,Close entry(s) order Short,52706.6,1,52683.25,-1923.84,-0.10,414.58,0.02,-1510.42,-0.08,-4839749.5,-48.40
4154,Entry short,2024-02-16 13:31:30,Short,52683.25,1,52683.25,-1923.84,-0.10,414.58,0.02,-1510.42,-0.08,-4839749.5,-48.40
4155,Exit long,2024-02-16 13:56:20,Close entry(s) order Long,52908.25,1,52773.2,3617.09,0.20,7873.88,0.43,-1021.37,-0.06,-4836132.5,-48.36
4155,Entry long,2024-02-16 13:35:10,Long,52773.2,1,52773.2,3617.09,0.20,7873.88,0.43,-1021.37,-0.06,-4836132.5,-48.36
4156,Exit short,2024-02-16 14:26:30,Close entry(s) order Short,52655.6,1,52803.25,4060.43,0.22,7798.32,0.42,-1996.43,-0.11,-4832072,-48.32
4156,Entry short,2024-02-16 14:00:30,Short,52803.25,1,52803.25,4060.43,0.22,7798.32,0.42,-1996.43,-0.11,-4832072,-48.32
4157,Exit long,2024-02-16 14:33:20,Close entry(s) order Long,52681.25,1,52721.1,-2501.47,-0.14,1128.18,0.06,-2189.82,-0.12,-4834573.5,-48.35
4157,Entry long,2024-02-16 14:30:10,Long,52721.1,1,52721.1,-2501.47,-0.14,1128.18,0.06,-2189.82,-0.12,-4834573.5,-48.35
4158,Exit long,2024-02-16 14:44:50,Close entry(s) order Long,52703.25,1,52795.35,-4331.24,-0.23,1087.15,0.06,-3777.85,-0.20,-4838905,-48.39
4158,Entry long,2024-02-16 14:39:20,Long,52795.35,1,52795.35,-4331.24,-0.23,1087.15,0.06,-3777.85,-0.20,-4838905,-48.39
4159,Exit short,2024-02-19 09:15:10,Long,52668.5,1,52688.25,-415,-0.02,3198.77,0.17,-3668.23,-0.20,-4839320,-48.39
4159,Entry short,2024-02-16 15:04:40,Short,52688.25,1,52688.25,-415,-0.02,3198.77,0.17,-3668.23,-0.20,-4839320,-48.39
4160,Exit long,2024-02-19 09:23:40,Close entry(s) order Long,52679.75,1,52668.5,-712.41,-0.04,1713.23,0.09,-1431.52,-0.08,-4840032,-48.40
4160,Entry long,2024-02-19 09:15:10,Long,52668.5,1,52668.5,-712.41,-0.04,1713.23,0.09,-1431.52,-0.08,-4840032,-48.40
4161,Exit short,2024-02-19 09:42:10,Close entry(s) order Short,52623.25,1,52588.7,-2313.98,-0.13,513.57,0.03,-1796.43,-0.10,-4842346,-48.42
4161,Entry short,2024-02-19 09:39:50,Short,52588.7,1,52588.7,-2313.98,-0.13,513.57,0.03,-1796.43,-0.10,-4842346,-48.42
4162,Exit short,2024-02-19 09:54:00,Close entry(s) order Short,52623.1,1,52552.4,-3578.84,-0.19,188.45,0.01,-3206.55,-0.17,-4845925,-48.46
4162,Entry short,2024-02-19 09:50:50,Short,52552.4,1,52552.4,-3578.84,-0.19,188.45,0.01,-3206.55,-0.17,-4845925,-48.46
4163,Exit long,2024-02-19 09:56:40,Close entry(s) order Long,52591.1,1,52661.55,-3570.9,-0.19,0,0.00,-3085.2,-0.17,-4849496,-48.49
4163,Entry long,2024-02-19 09:54:30,Long,52661.55,1,52661.55,-3570.9,-0.19,0,0.00,-3085.2,-0.17,-4849496,-48.49
4164,Exit long,2024-02-19 10:19:20,Close entry(s) order Long,52658.25,1,52689.9,-2213.91,-0.12,47.01,0.00,-1942.74,-0.11,-4851710,-48.52
4164,Entry long,2024-02-19 10:08:30,Long,52689.9,1,52689.9,-2213.91,-0.12,47.01,0.00,-1942.74,-0.11,-4851710,-48.52
4165,Exit long,2024-02-19 10:36:20,Close entry(s) order Long,52697.7,1,52732.4,-2321.52,-0.13,1660.06,0.09,-1768.19,-0.10,-4854031.5,-48.54
4165,Entry long,2024-02-19 10:22:00,Long,52732.4,1,52732.4,-2321.52,-0.13,1660.06,0.09,-1768.19,-0.10,-4854031.5,-48.54
4166,Exit long,2024-02-19 11:25:20,Close entry(s) order Long,52927.1,1,52766.15,4523.47,0.24,7999.96,0.43,-1331.04,-0.07,-4849508,-48.50
4166,Entry long,2024-02-19 10:49:40,Long,52766.15,1,52766.15,4523.47,0.24,7999.96,0.43,-1331.04,-0.07,-4849508,-48.50
4167,Exit short,2024-02-19 11:42:40,Close entry(s) order Short,52871.1,1,52881.05,-762.15,-0.04,1982.25,0.11,-574.5,-0.03,-4850270,-48.50
4167,Entry short,2024-02-19 11:31:40,Short,52881.05,1,52881.05,-762.15,-0.04,1982.25,0.11,-574.5,-0.03,-4850270,-48.50
4168,Exit long,2024-02-19 12:00:20,Close entry(s) order Long,52908.25,1,52903.6,-948.27,-0.05,1532.26,0.08,-742.74,-0.04,-4851218.5,-48.51
4168,Entry long,2024-02-19 11:52:40,Long,52903.6,1,52903.6,-948.27,-0.05,1532.26,0.08,-742.74,-0.04,-4851218.5,-48.51
4169,Exit short,2024-02-19 12:06:10,Close entry(s) order Short,52913.25,1,52860.3,-2963.87,-0.16,0,0.00,-2408.28,-0.13,-4854182,-48.54
4169,Entry short,2024-02-19 12:02:40,Short,52860.3,1,52860.3,-2963.87,-0.16,0,0.00,-2408.28,-0.13,-4854182,-48.54
4170,Exit short,2024-02-19 12:33:40,Close entry(s) order Short,52913.25,1,52882.25,-2195.85,-0.12,0,0.00,-1745.26,-0.09,-4856378,-48.56
4170,Entry short,2024-02-19 12:29:30,Short,52882.25,1,52882.25,-2195.85,-0.12,0,0.00,-1745.26,-0.09,-4856378,-48.56
4171,Exit long,2024-02-19 12:43:30,Close entry(s) order Long,52927.95,1,52943.2,-1645.4,-0.09,653.35,0.04,-1511.4,-0.08,-4858023.5,-48.58
4171,Entry long,2024-02-19 12:42:10,Long,52943.2,1,52943.2,-1645.4,-0.09,653.35,0.04,-1511.4,-0.08,-4858023.5,-48.58
4172,Exit long,2024-02-19 13:04:20,Close entry(s) order Long,52932.6,1,52952.25,-1799.54,-0.10,179,0.01,-1375,-0.07,-4859823,-48.60
4172,Entry long,2024-02-19 13:03:30,Long,52952.25,1,52952.25,-1799.54,-0.10,179,0.01,-1375,-0.07,-4859823,-48.60
4173,Exit long,2024-02-19 13:18:50,Close entry(s) order Long,52948.9,1,52989.5,-2533.35,-0.14,0,0.00,-2350.14,-0.13,-4862356.5,-48.62
4173,Entry long,2024-02-19 13:12:50,Long,52989.5,1,52989.5,-2533.35,-0.14,0,0.00,-2350.14,-0.13,-4862356.5,-48.62
4174,Exit short,2024-02-19 13:34:50,Close entry(s) order Short,52908.25,1,52912.05,-978.11,-0.05,2027.42,0.11,-858.33,-0.05,-4863334.5,-48.63
4174,Entry short,2024-02-19 13:27:30,Short,52912.05,1,52912.05,-978.11,-0.05,2027.42,0.11,-858.33,-0.05,-4863334.5,-48.63
4175,Exit long,2024-02-19 14:09:50,Close entry(s) order Long,52962,1,52937.65,-259.7,-0.01,2090.15,0.11,-1534.1,-0.08,-4863594,-48.64
4175,Entry long,2024-02-19 13:45:50,Long,52937.65,1,52937.65,-259.7,-0.01,2090.15,0.11,-1534.1,-0.08,-4863594,-48.64
4176,Exit short,2024-02-19 14:11:50,Close entry(s) order Short,52958.15,1,52901.35,-3099.52,-0.17,0,0.00,-2543.46,-0.14,-4866693.5,-48.67
4176,Entry short,2024-02-19 14:10:30,Short,52901.35,1,52901.35,-3099.52,-0.17,0,0.00,-2543.46,-0.14,-4866693.5,-48.67
4177,Exit long,2024-02-19 14:33:10,Close entry(s) order Long,52929.2,1,52977.15,-2790.27,-0.15,0,0.00,-2267.76,-0.12,-4869484,-48.69
4177,Entry long,2024-02-19 14:28:50,Long,52977.15,1,52977.15,-2790.27,-0.15,0,0.00,-2267.76,-0.12,-4869484,-48.69
4178,Exit short,2024-02-19 14:44:20,Close entry(s) order Short,52903.65,1,52879,-1973.47,-0.11,496.52,0.03,-1839.73,-0.10,-4871457.5,-48.71
4178,Entry short,2024-02-19 14:37:10,Short,52879,1,52879,-1973.47,-0.11,496.52,0.03,-1839.73,-0.10,-4871457.5,-48.71
4179,Exit short,2024-02-19 15:01:40,Close entry(s) order Short,52848.85,1,52846.6,-1188.55,-0.06,2108.61,0.11,-999.39,-0.05,-4872646,-48.73
4179,Entry short,2024-02-19 14:48:20,Short,52846.6,1,52846.6,-1188.55,-0.06,2108.61,0.11,-999.39,-0.05,-4872646,-48.73
4180,Exit short,2024-02-19 15:13:40,Close entry(s) order Short,52768.4,1,52742.8,-2003.87,-0.11,1847.2,0.10,-1775.3,-0.10,-4874650,-48.75
4180,Entry short,2024-02-19 15:03:50,Short,52742.8,1,52742.8,-2003.87,-0.11,1847.2,0.10,-1775.3,-0.10,-4874650,-48.75
4181,Exit short,2024-02-20 09:31:50,Close entry(s) order Short,52666.35,1,52628.3,-2437.34,-0.13,696.9,0.04,-3105.85,-0.17,-4877087,-48.77
4181,Entry short,2024-02-20 09:15:10,Short,52628.3,1,52628.3,-2437.34,-0.13,696.9,0.04,-3105.85,-0.17,-4877087,-48.77
4182,Exit long,2024-02-20 09:51:10,Close entry(s) order Long,52797.15,1,52704.3,2141.98,0.12,5709.86,0.31,-934.9,-0.05,-4874945,-48.75
4182,Entry long,2024-02-20 09:33:40,Long,52704.3,1,52704.3,2141.98,0.12,5709.86,0.31,-934.9,-0.05,-4874945,-48.75
4183,Exit long,2024-02-20 10:32:50,Close entry(s) order Long,53101.6,1,52853.25,7579.72,0.41,10785.04,0.58,-1779.96,-0.10,-4867365.5,-48.67
4183,Entry long,2024-02-20 10:06:10,Long,52853.25,1,52853.25,7579.72,0.41,10785.04,0.58,-1779.96,-0.10,-4867365.5,-48.67
4184,Exit short,2024-02-20 10:56:30,Close entry(s) order Short,53030.25,1,53040.7,-747.99,-0.04,1341.82,0.07,-1517.68,-0.08,-4868113.5,-48.68
4184,Entry short,2024-02-20 10:39:30,Short,53040.7,1,53040.7,-747.99,-0.04,1341.82,0.07,-1517.68,-0.08,-4868113.5,-48.68
4185,Exit long,2024-02-20 10:57:50,Close entry(s) order Long,53036.95,1,53062.55,-2010.04,-0.11,198.84,0.01,-1538.91,-0.08,-4870123.5,-48.70
4185,Entry long,2024-02-20 10:57:20,Long,53062.55,1,53062.55,-2010.04,-0.11,198.84,0.01,-1538.91,-0.08,-4870123.5,-48.70
4186,Exit long,2024-02-20 11:25:10,Close entry(s) order Long,53103.95,1,53088.9,-588.27,-0.03,1694.82,0.09,-2277.68,-0.12,-4870711.5,-48.71
4186,Entry long,2024-02-20 11:06:20,Long,53088.9,1,53088.9,-588.27,-0.03,1694.82,0.09,-2277.68,-0.12,-4870711.5,-48.71
4187,Exit long,2024-02-20 11:34:00,Close entry(s) order Long,53138.5,1,53168.25,-2157.47,-0.12,0,0.00,-2026.52,-0.11,-4872869,-48.73
4187,Entry long,2024-02-20 11:32:40,Long,53168.25,1,53168.25,-2157.47,-0.12,0,0.00,-2026.52,-0.11,-4872869,-48.73
4188,Exit short,2024-02-20 11:52:10,Close entry(s) order Short,53087,1,53078.25,-1420.99,-0.08,1343.18,0.07,-907.32,-0.05,-4874290,-48.74
4188,Entry short,2024-02-20 11:39:10,Short,53078.25,1,53078.25,-1420.99,-0.08,1343.18,0.07,-907.32,-0.05,-4874290,-48.74
4189,Exit long,2024-02-20 12:14:40,Close entry(s) order Long,53140.4,1,53115.65,-249.44,-0.01,2613.29,0.14,-1101.96,-0.06,-4874539.5,-48.75
4189,Entry long,2024-02-20 12:00:40,Long,53115.65,1,53115.65,-249.44,-0.01,2613.29,0.14,-1101.96,-0.06,-4874539.5,-48.75
4190,Exit short,2024-02-20 12:25:00,Close entry(s) order Short,53146.65,1,53109.25,-2424.69,-0.13,0,0.00,-1887.65,-0.10,-4876964.5,-48.77
4190,Entry short,2024-02-20 12:19:00,Short,53109.25,1,53109.25,-2424.69,-0.13,0,0.00,-1887.65,-0.10,-4876964.5,-48.77
4191,Exit long,2024-02-20 12:41:40,Close entry(s) order Long,53131.8,1,53162.2,-2180.09,-0.12,0,0.00,-1746.45,-0.09,-4879144.5,-48.79
4191,Entry long,2024-02-20 12:40:50,Long,53162.2,1,53162.2,-2180.09,-0.12,0,0.00,-1746.45,-0.09,-4879144.5,-48.79
4192,Exit long,2024-02-20 12:47:30,Close entry(s) order Long,53148.25,1,53171.2,-1919.6,-0.10,0,0.00,-1569.8,-0.08,-4881064,-48.81
4192,Entry long,2024-02-20 12:43:50,Long,53171.2,1,53171.2,-1919.6,-0.10,0,0.00,-1569.8,-0.08,-4881064,-48.81
4193,Exit long,2024-02-20 12:59:20,Close entry(s) order Long,53159.4,1,53188.15,-2122.9,-0.11,0,0.00,-1643.48,-0.09,-4883187,-48.83
4193,Entry long,2024-02-20 12:55:30,Long,53188.15,1,53188.15,-2122.9,-0.11,0,0.00,-1643.48,-0.09,-4883187,-48.83
4194,Exit short,2024-02-20 13:01:10,Close entry(s) order Short,53168.25,1,53128.65,-2502.12,-0.13,0,0.00,-1943.85,-0.10,-4885689,-48.86
4194,Entry short,2024-02-20 13:00:10,Short,53128.65,1,53128.65,-2502.12,-0.13,0,0.00,-1943.85,-0.10,-4885689,-48.86
4195,Exit long,2024-02-20 13:34:10,Close entry(s) order Long,53207.45,1,53177.8,-79.3,0.00,3097.38,0.17,-1172.62,-0.06,-4885768.5,-48.86
4195,Entry long,2024-02-20 13:23:50,Long,53177.8,1,53177.8,-79.3,0.00,3097.38,0.17,-1172.62,-0.06,-4885768.5,-48.86
4196,Exit short,2024-02-20 14:01:10,Close entry(s) order Short,53144.9,1,53129.25,-1663.63,-0.09,702.14,0.04,-1238.61,-0.07,-4887432,-48.87
4196,Entry short,2024-02-20 13:52:50,Short,53129.25,1,53129.25,-1663.63,-0.09,702.14,0.04,-1238.61,-0.07,-4887432,-48.87
4197,Exit short,2024-02-20 14:10:10,Close entry(s) order Short,53068.15,1,53080.05,-698.06,-0.04,3285.66,0.18,-821.59,-0.04,-4888130,-48.88
4197,Entry short,2024-02-20 14:01:50,Short,53080.05,1,53080.05,-698.06,-0.04,3285.66,0.18,-821.59,-0.04,-4888130,-48.88
4198,Exit long,2024-02-20 14:40:10,Close entry(s) order Long,53230.55,1,53144.5,1894.81,0.10,5129.48,0.28,-1755.02,-0.09,-4886235,-48.86
4198,Entry long,2024-02-20 14:18:30,Long,53144.5,1,53144.5,1894.81,0.10,5129.48,0.28,-1755.02,-0.09,-4886235,-48.86
4199,Exit short,2024-02-20 14:52:30,Close entry(s) order Short,53257.25,1,53213.25,-2657.94,-0.14,0,0.00,-2098.74,-0.11,-4888893,-48.89
4199,Entry short,2024-02-20 14:49:50,Short,53213.25,1,53213.25,-2657.94,-0.14,0,0.00,-2098.74,-0.11,-4888893,-48.89
4200,Exit long,2024-02-20 15:01:10,Close entry(s) order Long,53266.9,1,53328.2,-3264.75,-0.17,0,0.00,-2833.2,-0.15,-4892158,-48.92
4200,Entry long,2024-02-20 15:00:40,Long,53328.2,1,53328.2,-3264.75,-0.17,0,0.00,-2833.2,-0.15,-4892158,-48.92
4201,Exit long,2024-02-20 15:08:40,Close entry(s) order Long,53284.55,1,53328.8,-2668.19,-0.14,0,0.00,-2294.2,-0.12,-4894826,-48.95
4201,Entry long,2024-02-20 15:03:40,Long,53328.8,1,53328.8,-2668.19,-0.14,0,0.00,-2294.2,-0.12,-4894826,-48.95
4202,Exit long,2024-02-21 09:15:10,Close entry(s) order Long,53370.45,1,53335.9,88.83,0.00,6173.97,0.33,-792.78,-0.04,-4894737,-48.95
4202,Entry long,2024-02-20 15:26:10,Long,53335.9,1,53335.9,88.83,0.00,6173.97,0.33,-792.78,-0.04,-4894737,-48.95
4203,Exit short,2024-02-21 09:36:10,Close entry(s) order Short,53361.75,1,53303.25,-3167.48,-0.17,1361.82,0.07,-2677.18,-0.14,-4897904.5,-48.98
4203,Entry short,2024-02-21 09:23:00,Short,53303.25,1,53303.25,-3167.48,-0.17,1361.82,0.07,-2677.18,-0.14,-4897904.5,-48.98
4204,Exit long,2024-02-21 09:55:10,Close entry(s) order Long,53437.3,1,53418.25,-455.23,-0.02,2729.11,0.15,-2800.89,-0.15,-4898360,-48.98
4204,Entry long,2024-02-21 09:36:40,Long,53418.25,1,53418.25,-455.23,-0.02,2729.11,0.15,-2800.89,-0.15,-4898360,-48.98
4205,Exit short,2024-02-21 10:08:20,Close entry(s) order Short,53501.75,1,53407.25,-4430.04,-0.24,0,0.00,-3868.28,-0.21,-4902790,-49.03
4205,Entry short,2024-02-21 10:07:50,Short,53407.25,1,53407.25,-4430.04,-0.24,0,0.00,-3868.28,-0.21,-4902790,-49.03
4206,Exit short,2024-02-21 10:35:30,Close entry(s) order Short,53210.35,1,53398.25,5457.11,0.29,8714.32,0.47,-560.68,-0.03,-4897333,-48.97
4206,Entry short,2024-02-21 10:12:50,Short,53398.25,1,53398.25,5457.11,0.29,8714.32,0.47,-560.68,-0.03,-4897333,-48.97
4207,Exit short,2024-02-21 10:48:40,Close entry(s) order Short,53166.6,1,53123.35,-2629.79,-0.14,530.7,0.03,-2162.55,-0.12,-4899962.5,-49.00
4207,Entry short,2024-02-21 10:40:50,Short,53123.35,1,53123.35,-2629.79,-0.14,530.7,0.03,-2162.55,-0.12,-4899962.5,-49.00
4208,Exit long,2024-02-21 11:04:00,Close entry(s) order Long,53136.2,1,53211.6,-3755.65,-0.20,307.53,0.02,-3299.22,-0.18,-4903718.5,-49.04
4208,Entry long,2024-02-21 10:59:00,Long,53211.6,1,53211.6,-3755.65,-0.20,307.53,0.02,-3299.22,-0.18,-4903718.5,-49.04
4209,Exit short,2024-02-21 11:27:40,Close entry(s) order Short,53188.15,1,53153.25,-2338.08,-0.13,0,0.00,-1783.11,-0.10,-4906056.5,-49.06
4209,Entry short,2024-02-21 11:26:20,Short,53153.25,1,53153.25,-2338.08,-0.13,0,0.00,-1783.11,-0.10,-4906056.5,-49.06
4210,Exit long,2024-02-21 11:50:30,Close entry(s) order Long,53268.95,1,53228.1,311.53,0.02,3471.36,0.19,-1218.64,-0.07,-4905745,-49.06
4210,Entry long,2024-02-21 11:35:50,Long,53228.1,1,53228.1,311.53,0.02,3471.36,0.19,-1218.64,-0.07,-4905745,-49.06
4211,Exit short,2024-02-21 12:10:00,Close entry(s) order Short,53278.2,1,53250.95,-2072.31,-0.11,0,0.00,-1563.63,-0.08,-4907817,-49.08
4211,Entry short,2024-02-21 12:05:40,Short,53250.95,1,53250.95,-2072.31,-0.11,0,0.00,-1563.63,-0.08,-4907817,-49.08
4212,Exit long,2024-02-21 12:26:50,Close entry(s) order Long,53306.1,1,53323.15,-1716.36,-0.09,0,0.00,-1466.39,-0.08,-4909533.5,-49.10
4212,Entry long,2024-02-21 12:21:10,Long,53323.15,1,53323.15,-1716.36,-0.09,0,0.00,-1466.39,-0.08,-4909533.5,-49.10
4213,Exit short,2024-02-21 12:33:30,Close entry(s) order Short,53322.25,1,53284.9,-2426.62,-0.13,0,0.00,-1866.74,-0.10,-4911960,-49.12
4213,Entry short,2024-02-21 12:32:40,Short,53284.9,1,53284.9,-2426.62,-0.13,0,0.00,-1866.74,-0.10,-4911960,-49.12
4214,Exit long,2024-02-21 13:04:10,Close entry(s) order Long,53416.25,1,53328.55,1948.68,0.10,3979.55,0.21,-559.95,-0.03,-4910011.5,-49.10
4214,Entry long,2024-02-21 12:33:50,Long,53328.55,1,53328.55,1948.68,0.10,3979.55,0.21,-559.95,-0.03,-4910011.5,-49.10
4215,Exit short,2024-02-21 13:34:50,Close entry(s) order Short,53385.6,1,53385.85,-1112.35,-0.06,1423.95,0.08,-772.3,-0.04,-4911124,-49.11
4215,Entry short,2024-02-21 13:21:40,Short,53385.85,1,53385.85,-1112.35,-0.06,1423.95,0.08,-772.3,-0.04,-4911124,-49.11
4216,Exit long,2024-02-21 13:47:30,Close entry(s) order Long,53381.15,1,53429.25,-2805.01,-0.15,278.99,0.01,-2311.01,-0.12,-4913929,-49.14
4216,Entry long,2024-02-21 13:36:00,Long,53429.25,1,53429.25,-2805.01,-0.15,278.99,0.01,-2311.01,-0.12,-4913929,-49.14
4217,Exit short,2024-02-21 14:04:40,Close entry(s) order Short,53294.5,1,53346.35,695.02,0.04,4630.36,0.25,-626.64,-0.03,-4913234,-49.13
4217,Entry short,2024-02-21 13:48:00,Short,53346.35,1,53346.35,695.02,0.04,4630.36,0.25,-626.64,-0.03,-4913234,-49.13
4218,Exit long,2024-02-21 14:22:20,Close entry(s) order Long,53275.45,1,53305.25,-2162.1,-0.12,231.29,0.01,-1679.71,-0.09,-4915396,-49.15
4218,Entry long,2024-02-21 14:17:30,Long,53305.25,1,53305.25,-2162.1,-0.12,231.29,0.01,-1679.71,-0.09,-4915396,-49.15
4219,Exit short,2024-02-21 14:41:50,Close entry(s) order Short,53187.65,1,53201.7,-625.34,-0.03,1662.13,0.09,-1487.87,-0.08,-4916021.5,-49.16
4219,Entry short,2024-02-21 14:24:00,Short,53201.7,1,53201.7,-625.34,-0.03,1662.13,0.09,-1487.87,-0.08,-4916021.5,-49.16
4220,Exit long,2024-02-21 14:54:20,Close entry(s) order Long,53193.6,1,53235.3,-2577,-0.14,0,0.00,-2198.72,-0.12,-4918598.5,-49.19
4220,Entry long,2024-02-21 14:51:10,Long,53235.3,1,53235.3,-2577,-0.14,0,0.00,-2198.72,-0.12,-4918598.5,-49.19
4221,Exit long,2024-02-21 15:16:20,Close entry(s) order Long,53235.65,1,53249.85,-1615.1,-0.09,1134.88,0.06,-1236.37,-0.07,-4920213.5,-49.20
4221,Entry long,2024-02-21 15:06:20,Long,53249.85,1,53249.85,-1615.1,-0.09,1134.88,0.06,-1236.37,-0.07,-4920213.5,-49.20
4222,Exit short,2024-02-22 09:16:10,Close entry(s) order Short,53141.2,1,53172.05,-36.54,0.00,4444.94,0.24,-1125.31,-0.06,-4920250,-49.20
4222,Entry short,2024-02-21 15:22:10,Short,53172.05,1,53172.05,-36.54,0.00,4444.94,0.24,-1125.31,-0.06,-4920250,-49.20
4223,Exit short,2024-02-22 09:41:30,Close entry(s) order Short,53094.75,1,53043.65,-2902.95,-0.16,682.04,0.04,-2392.71,-0.13,-4923153,-49.23
4223,Entry short,2024-02-22 09:30:50,Short,53043.65,1,53043.65,-2902.95,-0.16,682.04,0.04,-2392.71,-0.13,-4923153,-49.23
