Trade #,Type,Date/Time,Signal,Price INR,Position size (qty),Position size (value),Net P&L INR,Net P&L %,Run-up INR,Run-up %,Drawdown INR,Drawdown %,Cumulative P&L INR,Cumulative P&L %
312,Entry long,2023-03-14 12:24,Long,48432.6,1,48432.6,-1573.42,-0.09,10204.96,0.60,-1677.54,-0.10,-213479.1,-2.13
313,Exit long,2023-03-15 10:12,Close entry(s) order Long,48645.85,1,48875.75,-9070.48,-0.53,529.8,0.03,-9018.19,-0.53,-222549.58,-2.23
313,Entry long,2023-03-15 09:16,Long,48875.75,1,48875.75,-9070.48,-0.53,529.8,0.03,-9018.19,-0.53,-222549.58,-2.23
314,Exit short,2023-03-15 11:22,Close entry(s) order Short,48643.9,1,48518.05,-5424.95,-0.32,0,0.00,-5285.19,-0.31,-227974.52,-2.28
314,Entry short,2023-03-15 11:09,Short,48518.05,1,48518.05,-5424.95,-0.32,0,0.00,-5285.19,-0.31,-227974.52,-2.28
315,Exit short,2023-03-15 13:45,Close entry(s) order Short,48515.25,1,48497.1,-1653.88,-0.10,4632.28,0.27,-2861.22,-0.17,-229628.4,-2.30
315,Entry short,2023-03-15 12:31,Short,48497.1,1,48497.1,-1653.88,-0.10,4632.28,0.27,-2861.22,-0.17,-229628.4,-2.30
316,Exit short,2023-03-16 10:25,Close entry(s) order Short,47979.3,1,48319.2,10885.37,0.64,21840.15,1.29,-3622.35,-0.21,-218743.03,-2.19
316,Entry short,2023-03-15 13:53,Short,48319.2,1,48319.2,10885.37,0.64,21840.15,1.29,-3622.35,-0.21,-218743.03,-2.19
317,Exit long,2023-03-16 11:50,Close entry(s) order Long,48006.85,1,48199.1,-7738.91,-0.46,3977.41,0.24,-7427.34,-0.44,-226481.95,-2.26
317,Entry long,2023-03-16 10:55,Long,48199.1,1,48199.1,-7738.91,-0.46,3977.41,0.24,-7427.34,-0.44,-226481.95,-2.26
318,Exit short,2023-03-16 13:02,Close entry(s) order Short,48059.25,1,47898.15,-6646.05,-0.40,2890.32,0.17,-6141.43,-0.37,-233128,-2.33
318,Entry short,2023-03-16 12:14,Short,47898.15,1,47898.15,-6646.05,-0.40,2890.32,0.17,-6141.43,-0.37,-233128,-2.33
319,Exit long,2023-03-16 13:51,Close entry(s) order Long,47984.75,1,48117.4,-5651.82,-0.34,2357.77,0.14,-5147.98,-0.31,-238779.83,-2.39
319,Entry long,2023-03-16 13:32,Long,48117.4,1,48117.4,-5651.82,-0.34,2357.77,0.14,-5147.98,-0.31,-238779.83,-2.39
320,Exit long,2023-03-16 14:51,Close entry(s) order Long,48165.55,1,48221.2,-2959.81,-0.18,7431.68,0.44,-2991.32,-0.18,-241739.64,-2.42
320,Entry long,2023-03-16 14:11,Long,48221.2,1,48221.2,-2959.81,-0.18,7431.68,0.44,-2991.32,-0.18,-241739.64,-2.42
321,Exit long,2023-03-17 09:37,Close entry(s) order Long,48354.25,1,48525,-6993.48,-0.41,1691.99,0.10,-7168.26,-0.42,-248733.11,-2.49
321,Entry long,2023-03-17 09:16,Long,48525,1,48525,-6993.48,-0.41,1691.99,0.10,-7168.26,-0.42,-248733.11,-2.49
322,Exit short,2023-03-17 11:48,Close entry(s) order Short,48225.4,1,48169.2,-2979.14,-0.18,3309.22,0.20,-2472.78,-0.15,-251712.27,-2.52
322,Entry short,2023-03-17 11:11,Short,48169.2,1,48169.2,-2979.14,-0.18,3309.22,0.20,-2472.78,-0.15,-251712.27,-2.52
323,Exit short,2023-03-17 13:16,Close entry(s) order Short,48206.2,1,48043.15,-6717.37,-0.40,1494.05,0.09,-6211.2,-0.37,-258429.62,-2.58
323,Entry short,2023-03-17 12:12,Short,48043.15,1,48043.15,-6717.37,-0.40,1494.05,0.09,-6211.2,-0.37,-258429.62,-2.58
324,Exit long,2023-03-17 14:26,Close entry(s) order Long,48126.3,1,48234.2,-4788.28,-0.28,2118.54,0.13,-4489.46,-0.27,-263217.9,-2.63
324,Entry long,2023-03-17 13:55,Long,48234.2,1,48234.2,-4788.28,-0.28,2118.54,0.13,-4489.46,-0.27,-263217.9,-2.63
325,Exit long,2023-03-20 09:16,Close entry(s) order Long,48324.4,1,48338.4,-1504.96,-0.09,12025.95,0.71,-3629.55,-0.21,-264722.88,-2.65
325,Entry long,2023-03-17 14:34,Long,48338.4,1,48338.4,-1504.96,-0.09,12025.95,0.71,-3629.55,-0.21,-264722.88,-2.65
326,Exit short,2023-03-20 10:56,Close entry(s) order Short,48265.45,1,48154.2,-4906.16,-0.29,4180.88,0.25,-5025.87,-0.30,-269629.03,-2.70
326,Entry short,2023-03-20 09:57,Short,48154.2,1,48154.2,-4906.16,-0.29,4180.88,0.25,-5025.87,-0.30,-269629.03,-2.70
327,Exit long,2023-03-20 11:14,Close entry(s) order Long,48230,1,48384.2,-6411.45,-0.38,1731.97,0.10,-6073.03,-0.36,-276040.47,-2.76
327,Entry long,2023-03-20 11:00,Long,48384.2,1,48384.2,-6411.45,-0.38,1731.97,0.10,-6073.03,-0.36,-276040.47,-2.76
328,Exit short,2023-03-20 13:31,Close entry(s) order Short,48109.45,1,48032.15,-3714.99,-0.22,2953.66,0.18,-4259.84,-0.25,-279755.47,-2.80
328,Entry short,2023-03-20 12:17,Short,48032.15,1,48032.15,-3714.99,-0.22,2953.66,0.18,-4259.84,-0.25,-279755.47,-2.80
329,Exit long,2023-03-21 09:49,Close entry(s) order Long,48359.15,1,48204.75,4390.08,0.26,13282.1,0.79,-3675.4,-0.22,-275365.38,-2.75
329,Entry long,2023-03-20 14:28,Long,48204.75,1,48204.75,4390.08,0.26,13282.1,0.79,-3675.4,-0.22,-275365.38,-2.75
330,Exit short,2023-03-21 12:10,Close entry(s) order Short,48481.55,1,48408.2,-3584.59,-0.21,606.46,0.04,-3203.29,-0.19,-278949.97,-2.79
330,Entry short,2023-03-21 11:46,Short,48408.2,1,48408.2,-3584.59,-0.21,606.46,0.04,-3203.29,-0.19,-278949.97,-2.79
331,Exit long,2023-03-22 09:31,Close entry(s) order Long,48905.4,1,48549.2,11443.73,0.67,16920.23,1.00,-753.02,-0.04,-267506.25,-2.68
331,Entry long,2023-03-21 12:45,Long,48549.2,1,48549.2,11443.73,0.67,16920.23,1.00,-753.02,-0.04,-267506.25,-2.68
332,Exit long,2023-03-22 13:49,Close entry(s) order Long,48934.2,1,48997.05,-3228.03,-0.19,490.03,0.03,-3064.22,-0.18,-270734.28,-2.71
332,Entry long,2023-03-22 13:40,Long,48997.05,1,48997.05,-3228.03,-0.19,490.03,0.03,-3064.22,-0.18,-270734.28,-2.71
333,Exit short,2023-03-22 15:01,Close entry(s) order Short,48937.3,1,48832.65,-4689.33,-0.27,0,0.00,-4906.99,-0.29,-275423.62,-2.75
333,Entry short,2023-03-22 14:41,Short,48832.65,1,48832.65,-4689.33,-0.27,0,0.00,-4906.99,-0.29,-275423.62,-2.75
334,Exit short,2023-03-23 09:46,Close entry(s) order Short,48892.85,1,48764.6,-5514.15,-0.32,1986.97,0.12,-5000.78,-0.29,-280937.78,-2.81
334,Entry short,2023-03-23 09:16,Short,48764.6,1,48764.6,-5514.15,-0.32,1986.97,0.12,-5000.78,-0.29,-280937.78,-2.81
335,Exit long,2023-03-23 11:13,Close entry(s) order Long,48905.55,1,49041.2,-5776.19,-0.34,1165.07,0.07,-5824.43,-0.34,-286713.97,-2.87
335,Entry long,2023-03-23 10:23,Long,49041.2,1,49041.2,-5776.19,-0.34,1165.07,0.07,-5824.43,-0.34,-286713.97,-2.87
336,Exit long,2023-03-23 13:44,Close entry(s) order Long,49039.3,1,49045.55,-1248.64,-0.07,2167.77,0.13,-983.98,-0.06,-287962.6,-2.88
336,Entry long,2023-03-23 12:34,Long,49045.55,1,49045.55,-1248.64,-0.07,2167.77,0.13,-983.98,-0.06,-287962.6,-2.88
337,Exit short,2023-03-24 10:35,Close entry(s) order Short,48482.2,1,48965.65,15897.55,0.93,20326.61,1.19,-1933.39,-0.11,-272065.06,-2.72
337,Entry short,2023-03-23 13:50,Short,48965.65,1,48965.65,15897.55,0.93,20326.61,1.19,-1933.39,-0.11,-272065.06,-2.72
338,Exit long,2023-03-24 12:36,Close entry(s) order Long,48547.95,1,48584.2,-2288.64,-0.13,2954.87,0.17,-3485.13,-0.20,-274353.7,-2.74
338,Entry long,2023-03-24 11:16,Long,48584.2,1,48584.2,-2288.64,-0.13,2954.87,0.17,-3485.13,-0.20,-274353.7,-2.74
339,Exit short,2023-03-24 13:06,Close entry(s) order Short,48588.85,1,48471.2,-5136.88,-0.30,121.05,0.01,-4626.7,-0.27,-279490.56,-2.79
339,Entry short,2023-03-24 12:52,Short,48471.2,1,48471.2,-5136.88,-0.30,121.05,0.01,-4626.7,-0.27,-279490.56,-2.79
340,Exit short,2023-03-27 09:27,Close entry(s) order Short,48365,1,48441.15,1648.79,0.10,8029.62,0.47,-2890.38,-0.17,-277841.78,-2.78
340,Entry short,2023-03-24 14:02,Short,48441.15,1,48441.15,1648.79,0.10,8029.62,0.47,-2890.38,-0.17,-277841.78,-2.78
341,Exit short,2023-03-27 11:38,Close entry(s) order Short,48324.35,1,48255.3,-3430.84,-0.20,1904.82,0.11,-3089.68,-0.18,-281272.62,-2.81
341,Entry short,2023-03-27 10:57,Short,48255.3,1,48255.3,-3430.84,-0.20,1904.82,0.11,-3089.68,-0.18,-281272.62,-2.81
342,Exit long,2023-03-27 13:07,Close entry(s) order Long,48327.8,1,48430.2,-4599.96,-0.27,504.73,0.03,-4143.27,-0.24,-285872.6,-2.86
342,Entry long,2023-03-27 12:21,Long,48430.2,1,48430.2,-4599.96,-0.27,504.73,0.03,-4143.27,-0.24,-285872.6,-2.86
343,Exit short,2023-03-27 13:53,Close entry(s) order Short,48364.35,1,48256.7,-4782.27,-0.28,258.05,0.02,-4619.2,-0.27,-290654.84,-2.91
343,Entry short,2023-03-27 13:18,Short,48256.7,1,48256.7,-4782.27,-0.28,258.05,0.02,-4619.2,-0.27,-290654.84,-2.91
344,Exit long,2023-03-27 15:06,Close entry(s) order Long,48416.65,1,48458.55,-2483.69,-0.15,4413.94,0.26,-1991.06,-0.12,-293138.53,-2.93
344,Entry long,2023-03-27 14:16,Long,48458.55,1,48458.55,-2483.69,-0.15,4413.94,0.26,-1991.06,-0.12,-293138.53,-2.93
345,Exit long,2023-03-28 13:25,Close entry(s) order Long,48373.75,1,48444.2,-3482.34,-0.21,42.59,0.00,-3144.16,-0.19,-296620.88,-2.97
345,Entry long,2023-03-28 13:10,Long,48444.2,1,48444.2,-3482.34,-0.21,42.59,0.00,-3144.16,-0.19,-296620.88,-2.97
346,Exit short,2023-03-28 14:31,Close entry(s) order Short,48362.35,1,48268.2,-4309.87,-0.26,740.93,0.04,-3959.57,-0.23,-300930.75,-3.01
346,Entry short,2023-03-28 14:12,Short,48268.2,1,48268.2,-4309.87,-0.26,740.93,0.04,-3959.57,-0.23,-300930.75,-3.01
347,Exit long,2023-03-28 15:04,Close entry(s) order Long,48348.9,1,48454.2,-4701.93,-0.28,366.23,0.02,-4316.77,-0.25,-305632.7,-3.06
347,Entry long,2023-03-28 15:02,Long,48454.2,1,48454.2,-4701.93,-0.28,366.23,0.02,-4316.77,-0.25,-305632.7,-3.06
348,Exit long,2023-03-29 11:11,Close entry(s) order Long,48642.1,1,48486.9,4412.15,0.26,9194.64,0.54,-1156.61,-0.07,-301220.53,-3.01
348,Entry long,2023-03-28 15:27,Long,48486.9,1,48486.9,4412.15,0.26,9194.64,0.54,-1156.61,-0.07,-301220.53,-3.01
349,Exit short,2023-03-29 13:01,Close entry(s) order Short,48626.9,1,48602.05,-1890.65,-0.11,2354.43,0.14,-1437.82,-0.08,-303111.2,-3.03
349,Entry short,2023-03-29 12:09,Short,48602.05,1,48602.05,-1890.65,-0.11,2354.43,0.14,-1437.82,-0.08,-303111.2,-3.03
350,Exit long,2023-03-29 14:22,Close entry(s) order Long,48656.35,1,48691.7,-2259.4,-0.13,3510.24,0.21,-2443.26,-0.14,-305370.6,-3.05
350,Entry long,2023-03-29 13:20,Long,48691.7,1,48691.7,-2259.4,-0.13,3510.24,0.21,-2443.26,-0.14,-305370.6,-3.05
351,Exit long,2023-03-31 10:57,Close entry(s) order Long,49192.8,1,49077.75,2994.91,0.17,8059.68,0.47,-515.32,-0.03,-302375.7,-3.02
351,Entry long,2023-03-31 09:16,Long,49077.75,1,49077.75,2994.91,0.17,8059.68,0.47,-515.32,-0.03,-302375.7,-3.02
352,Exit long,2023-03-31 12:03,Close entry(s) order Long,49245.2,1,49317.75,-3574.16,-0.21,0,0.00,-3100.84,-0.18,-305949.84,-3.06
352,Entry long,2023-03-31 11:52,Long,49317.75,1,49317.75,-3574.16,-0.21,0,0.00,-3100.84,-0.18,-305949.84,-3.06
353,Exit long,2023-03-31 12:57,Close entry(s) order Long,49284.85,1,49342.15,-3041.08,-0.18,0,0.00,-2695.09,-0.16,-308990.94,-3.09
353,Entry long,2023-03-31 12:45,Long,49342.15,1,49342.15,-3041.08,-0.18,0,0.00,-2695.09,-0.16,-308990.94,-3.09
354,Exit long,2023-03-31 15:17,Close entry(s) order Long,49355.3,1,49352.75,-947.18,-0.05,2908.3,0.17,-1676.7,-0.10,-309938.12,-3.10
354,Entry long,2023-03-31 13:53,Long,49352.75,1,49352.75,-947.18,-0.05,2908.3,0.17,-1676.7,-0.10,-309938.12,-3.10
355,Exit short,2023-04-03 11:45,Close entry(s) order Short,49389.65,1,49340.8,-2746.42,-0.16,0,0.00,-2476.33,-0.14,-312684.53,-3.13
355,Entry short,2023-04-03 11:26,Short,49340.8,1,49340.8,-2746.42,-0.16,0,0.00,-2476.33,-0.14,-312684.53,-3.13
356,Exit long,2023-04-03 13:02,Close entry(s) order Long,49424.4,1,49445.6,-1780.13,-0.10,1619.32,0.09,-1663.68,-0.10,-314464.66,-3.14
356,Entry long,2023-04-03 12:03,Long,49445.6,1,49445.6,-1780.13,-0.10,1619.32,0.09,-1663.68,-0.10,-314464.66,-3.14
357,Exit long,2023-04-05 10:00,Close entry(s) order Long,49583.75,1,49515.3,1355.21,0.08,5151.84,0.30,-959.16,-0.06,-313109.47,-3.13
357,Entry long,2023-04-03 14:05,Long,49515.3,1,49515.3,1355.21,0.08,5151.84,0.30,-959.16,-0.06,-313109.47,-3.13
358,Exit short,2023-04-05 11:21,Close entry(s) order Short,49572.75,1,49525.9,-2680.29,-0.15,0,0.00,-2404.77,-0.14,-315789.75,-3.16
358,Entry short,2023-04-05 10:57,Short,49525.9,1,49525.9,-2680.29,-0.15,0,0.00,-2404.77,-0.14,-315789.75,-3.16
359,Exit long,2023-04-05 13:35,Close entry(s) order Long,49661.05,1,49622,324.28,0.02,4893.47,0.28,-1000.53,-0.06,-315465.47,-3.15
359,Entry long,2023-04-05 12:22,Long,49622,1,49622,324.28,0.02,4893.47,0.28,-1000.53,-0.06,-315465.47,-3.15
360,Exit short,2023-04-06 10:04,Long,49748.75,1,49535.65,-8500.99,-0.49,0,0.00,-7978.62,-0.46,-323966.44,-3.24
360,Entry short,2023-04-06 09:36,Short,49535.65,1,49535.65,-8500.99,-0.49,0,0.00,-7978.62,-0.46,-323966.44,-3.24
361,Exit long,2023-04-06 11:44,Close entry(s) order Long,49834.55,1,49748.75,1957.38,0.11,6967.64,0.40,-951.11,-0.05,-322009.06,-3.22
361,Entry long,2023-04-06 10:04,Long,49748.75,1,49748.75,1957.38,0.11,6967.64,0.40,-951.11,-0.05,-322009.06,-3.22
362,Exit short,2023-04-06 12:41,Close entry(s) order Short,49864.35,1,49765.6,-4502.36,-0.26,0,0.00,-4530.04,-0.26,-326511.44,-3.27
362,Entry short,2023-04-06 12:08,Short,49765.6,1,49765.6,-4502.36,-0.26,0,0.00,-4530.04,-0.26,-326511.44,-3.27
363,Exit short,2023-04-06 14:35,Close entry(s) order Short,49757.75,1,49733.9,-1879.41,-0.11,2629.54,0.15,-1829.46,-0.11,-328390.84,-3.28
363,Entry short,2023-04-06 13:40,Short,49733.9,1,49733.9,-1879.41,-0.11,2629.54,0.15,-1829.46,-0.11,-328390.84,-3.28
364,Exit short,2023-04-10 09:43,Close entry(s) order Short,49673.4,1,49659.75,-1520.75,-0.09,2145.57,0.12,-1368.43,-0.08,-329911.6,-3.30
364,Entry short,2023-04-10 09:32,Short,49659.75,1,49659.75,-1520.75,-0.09,2145.57,0.12,-1368.43,-0.08,-329911.6,-3.30
365,Exit short,2023-04-10 11:41,Close entry(s) order Short,49584.75,1,49568,-1627.35,-0.09,1332.79,0.08,-2280.96,-0.13,-331538.97,-3.32
365,Entry short,2023-04-10 10:01,Short,49568,1,49568,-1627.35,-0.09,1332.79,0.08,-2280.96,-0.13,-331538.97,-3.32
366,Exit long,2023-04-10 13:21,Close entry(s) order Long,49655.75,1,49620.55,189.6,0.01,4161.98,0.24,-755.52,-0.04,-331349.34,-3.31
366,Entry long,2023-04-10 11:52,Long,49620.55,1,49620.55,189.6,0.01,4161.98,0.24,-755.52,-0.04,-331349.34,-3.31
367,Exit short,2023-04-11 09:16,Long,49737.65,1,49629.75,-4819.86,-0.28,7374.89,0.42,-7976.11,-0.46,-336169.22,-3.36
367,Entry short,2023-04-10 13:50,Short,49629.75,1,49629.75,-4819.86,-0.28,7374.89,0.42,-7976.11,-0.46,-336169.22,-3.36
368,Exit long,2023-04-11 11:46,Close entry(s) order Long,49958.75,1,49737.65,6691.69,0.38,9753.75,0.56,-795.25,-0.05,-329477.53,-3.29
368,Entry long,2023-04-11 09:16,Long,49737.65,1,49737.65,6691.69,0.38,9753.75,0.56,-795.25,-0.05,-329477.53,-3.29
369,Exit short,2023-04-11 13:23,Close entry(s) order Short,49960.05,1,49920.7,-2426,-0.14,104.08,0.01,-2086.92,-0.12,-331903.53,-3.32
369,Entry short,2023-04-11 13:06,Short,49920.7,1,49920.7,-2426,-0.14,104.08,0.01,-2086.92,-0.12,-331903.53,-3.32
370,Exit long,2023-04-12 09:20,Close entry(s) order Long,50019.4,1,50027.75,-1342.75,-0.08,1359.46,0.08,-2096.79,-0.12,-333246.28,-3.33
370,Entry long,2023-04-11 14:07,Long,50027.75,1,50027.75,-1342.75,-0.08,1359.46,0.08,-2096.79,-0.12,-333246.28,-3.33
371,Exit long,2023-04-12 10:01,Close entry(s) order Long,50042.75,1,50079.9,-2351.54,-0.13,259.91,0.01,-2380.84,-0.14,-335597.8,-3.36
371,Entry long,2023-04-12 09:36,Long,50079.9,1,50079.9,-2351.54,-0.13,259.91,0.01,-2380.84,-0.14,-335597.8,-3.36
372,Exit long,2023-04-12 12:06,Close entry(s) order Long,50077.8,1,50112.4,-2263,-0.13,0,0.00,-1756.43,-0.10,-337860.8,-3.38
372,Entry long,2023-04-12 11:34,Long,50112.4,1,50112.4,-2263,-0.13,0,0.00,-1756.43,-0.10,-337860.8,-3.38
373,Exit short,2023-04-12 12:26,Close entry(s) order Short,50087.75,1,50050.85,-2342.96,-0.13,0,0.00,-1817.03,-0.10,-340203.75,-3.40
373,Entry short,2023-04-12 12:12,Short,50050.85,1,50050.85,-2342.96,-0.13,0,0.00,-1817.03,-0.10,-340203.75,-3.40
374,Exit long,2023-04-12 14:06,Close entry(s) order Long,50126.65,1,50127.75,-1091.17,-0.06,2098.66,0.12,-1401.34,-0.08,-341294.94,-3.41
374,Entry long,2023-04-12 13:26,Long,50127.75,1,50127.75,-1091.17,-0.06,2098.66,0.12,-1401.34,-0.08,-341294.94,-3.41
375,Exit long,2023-04-13 10:54,Close entry(s) order Long,50254.8,1,50282.25,-2016.39,-0.11,3789.29,0.22,-2080.21,-0.12,-343311.3,-3.43
375,Entry long,2023-04-13 09:34,Long,50282.25,1,50282.25,-2016.39,-0.11,3789.29,0.22,-2080.21,-0.12,-343311.3,-3.43
376,Exit short,2023-04-13 11:39,Close entry(s) order Short,50259.75,1,50196.1,-3282.54,-0.19,290.19,0.02,-2754.81,-0.16,-346593.84,-3.47
376,Entry short,2023-04-13 11:14,Short,50196.1,1,50196.1,-3282.54,-0.19,290.19,0.02,-2754.81,-0.16,-346593.84,-3.47
377,Exit long,2023-04-17 09:16,Close entry(s) order Long,50700.6,1,50322.75,12164.01,0.69,29394.86,1.67,-1735.89,-0.10,-334429.84,-3.34
377,Entry long,2023-04-13 12:57,Long,50322.75,1,50322.75,12164.01,0.69,29394.86,1.67,-1735.89,-0.10,-334429.84,-3.34
378,Exit short,2023-04-17 10:52,Close entry(s) order Short,50790.35,1,50503.7,-11096.34,-0.63,3239.21,0.18,-10834.29,-0.61,-345526.2,-3.46
378,Entry short,2023-04-17 09:59,Short,50503.7,1,50503.7,-11096.34,-0.63,3239.21,0.18,-10834.29,-0.61,-345526.2,-3.46
379,Exit long,2023-04-17 13:06,Close entry(s) order Long,50732.1,1,50816.85,-4032.51,-0.23,1009.92,0.06,-3499.83,-0.20,-349558.72,-3.50
379,Entry long,2023-04-17 12:35,Long,50816.85,1,50816.85,-4032.51,-0.23,1009.92,0.06,-3499.83,-0.20,-349558.72,-3.50
380,Exit long,2023-04-17 14:41,Close entry(s) order Long,50783.85,1,50877.45,-4343.44,-0.24,351.29,0.02,-4132.21,-0.23,-353902.16,-3.54
380,Entry long,2023-04-17 14:16,Long,50877.45,1,50877.45,-4343.44,-0.24,351.29,0.02,-4132.21,-0.23,-353902.16,-3.54
381,Exit long,2023-04-17 15:29,Close entry(s) order Long,50842.85,1,50916.65,-3651.47,-0.20,0,0.00,-3121.12,-0.18,-357553.62,-3.58
381,Entry long,2023-04-17 15:06,Long,50916.65,1,50916.65,-3651.47,-0.20,0,0.00,-3121.12,-0.18,-357553.62,-3.58
382,Exit long,2023-04-18 09:55,Close entry(s) order Long,50887.55,1,50989.45,-4636.21,-0.26,602.11,0.03,-4642.64,-0.26,-362189.84,-3.62
382,Entry long,2023-04-18 09:30,Long,50989.45,1,50989.45,-4636.21,-0.26,602.11,0.03,-4642.64,-0.26,-362189.84,-3.62
383,Exit long,2023-04-18 11:46,Close entry(s) order Long,50959.95,1,51022.75,-3268.82,-0.18,388.26,0.02,-2810.74,-0.16,-365458.66,-3.65
383,Entry long,2023-04-18 10:52,Long,51022.75,1,51022.75,-3268.82,-0.18,388.26,0.02,-2810.74,-0.16,-365458.66,-3.65
384,Exit long,2023-04-18 13:26,Close entry(s) order Long,51005.2,1,51057.75,-2910.91,-0.16,93.89,0.01,-2389.36,-0.13,-368369.56,-3.68
384,Entry long,2023-04-18 13:00,Long,51057.75,1,51057.75,-2910.91,-0.16,93.89,0.01,-2389.36,-0.13,-368369.56,-3.68
385,Exit short,2023-04-18 14:50,Close entry(s) order Short,50893.45,1,50916,-279.75,-0.02,7244.13,0.41,-1418.37,-0.08,-368649.3,-3.69
385,Entry short,2023-04-18 13:36,Short,50916,1,50916,-279.75,-0.02,7244.13,0.41,-1418.37,-0.08,-368649.3,-3.69
386,Exit short,2023-04-19 11:38,Close entry(s) order Short,50744.25,1,50770.05,-162.9,-0.01,3152.41,0.18,-2284.84,-0.13,-368812.22,-3.69
386,Entry short,2023-04-19 10:02,Short,50770.05,1,50770.05,-162.9,-0.01,3152.41,0.18,-2284.84,-0.13,-368812.22,-3.69
387,Exit long,2023-04-19 13:07,Close entry(s) order Long,50767.75,1,50797.5,-2107.68,-0.12,1050.38,0.06,-2089.12,-0.12,-370919.9,-3.71
387,Entry long,2023-04-19 12:46,Long,50797.5,1,50797.5,-2107.68,-0.12,1050.38,0.06,-2089.12,-0.12,-370919.9,-3.71
388,Exit short,2023-04-19 14:28,Close entry(s) order Short,50727.75,1,50696.75,-2149.96,-0.12,2762.93,0.16,-1827.32,-0.10,-373069.84,-3.73
388,Entry short,2023-04-19 13:32,Short,50696.75,1,50696.75,-2149.96,-0.12,2762.93,0.16,-1827.32,-0.10,-373069.84,-3.73
389,Exit long,2023-04-20 10:32,Close entry(s) order Long,50799.05,1,50832.6,-2241.38,-0.13,2506.01,0.14,-2007.24,-0.11,-375311.22,-3.75
389,Entry long,2023-04-20 09:21,Long,50832.6,1,50832.6,-2241.38,-0.13,2506.01,0.14,-2007.24,-0.11,-375311.22,-3.75
390,Exit short,2023-04-20 13:37,Close entry(s) order Short,50786.1,1,50715.1,-3550.76,-0.20,734.49,0.04,-3017.51,-0.17,-378862,-3.79
390,Entry short,2023-04-20 13:09,Short,50715.1,1,50715.1,-3550.76,-0.20,734.49,0.04,-3017.51,-0.17,-378862,-3.79
391,Exit short,2023-04-20 14:22,Close entry(s) order Short,50759.6,1,50668.65,-4248.25,-0.24,0,0.00,-4175.52,-0.24,-383110.25,-3.83
391,Entry short,2023-04-20 14:06,Short,50668.65,1,50668.65,-4248.25,-0.24,0,0.00,-4175.52,-0.24,-383110.25,-3.83
392,Exit long,2023-04-21 09:45,Close entry(s) order Long,50822.5,1,50806.55,-508.85,-0.03,3731.28,0.21,-2941.47,-0.17,-383619.1,-3.84
392,Entry long,2023-04-20 15:00,Long,50806.55,1,50806.55,-508.85,-0.03,3731.28,0.21,-2941.47,-0.17,-383619.1,-3.84
393,Exit short,2023-04-21 11:41,Close entry(s) order Short,50760.9,1,50736.75,-1910.98,-0.11,1182.26,0.07,-1484.74,-0.08,-385530.06,-3.86
393,Entry short,2023-04-21 11:32,Short,50736.75,1,50736.75,-1910.98,-0.11,1182.26,0.07,-1484.74,-0.08,-385530.06,-3.86
394,Exit short,2023-04-21 13:32,Close entry(s) order Short,50646.85,1,50668.75,-297.31,-0.02,5409.23,0.30,-1764.02,-0.10,-385827.38,-3.86
394,Entry short,2023-04-21 12:12,Short,50668.75,1,50668.75,-297.31,-0.02,5409.23,0.30,-1764.02,-0.10,-385827.38,-3.86
395,Exit long,2023-04-21 15:18,Close entry(s) order Long,50653.15,1,50727.55,-3668.5,-0.21,629.36,0.04,-3561.89,-0.20,-389495.88,-3.89
395,Entry long,2023-04-21 14:30,Long,50727.55,1,50727.55,-3668.5,-0.21,629.36,0.04,-3561.89,-0.20,-389495.88,-3.89
396,Exit long,2023-04-24 10:55,Close entry(s) order Long,50887.75,1,50880.9,-828.82,-0.05,3636,0.20,-2027,-0.11,-390324.72,-3.90
396,Entry long,2023-04-24 09:16,Long,50880.9,1,50880.9,-828.82,-0.05,3636,0.20,-2027,-0.11,-390324.72,-3.90
397,Exit long,2023-04-24 14:45,Close entry(s) order Long,51145.8,1,50979.75,4739.43,0.27,8932.21,0.50,-1576.54,-0.09,-385585.28,-3.86
397,Entry long,2023-04-24 12:35,Long,50979.75,1,50979.75,4739.43,0.27,8932.21,0.50,-1576.54,-0.09,-385585.28,-3.86
398,Exit long,2023-04-25 11:45,Close entry(s) order Long,51328.65,1,51272.8,877.43,0.05,3554.89,0.20,-1306.61,-0.07,-384707.84,-3.85
398,Entry long,2023-04-25 09:38,Long,51272.8,1,51272.8,877.43,0.05,3554.89,0.20,-1306.61,-0.07,-384707.84,-3.85
399,Exit short,2023-04-25 13:00,Close entry(s) order Short,51314.75,1,51286.7,-2059.07,-0.11,1878.24,0.10,-1826.51,-0.10,-386766.9,-3.87
399,Entry short,2023-04-25 12:12,Short,51286.7,1,51286.7,-2059.07,-0.11,1878.24,0.10,-1826.51,-0.10,-386766.9,-3.87
400,Exit long,2023-04-25 13:52,Close entry(s) order Long,51275.6,1,51347,-3576.54,-0.20,0,0.00,-3395.14,-0.19,-390343.44,-3.90
400,Entry long,2023-04-25 13:46,Long,51347,1,51347,-3576.54,-0.20,0,0.00,-3395.14,-0.19,-390343.44,-3.90
401,Exit long,2023-04-25 15:01,Close entry(s) order Long,51300.5,1,51354.55,-2969.63,-0.17,0,0.00,-2854.47,-0.16,-393313.06,-3.93
401,Entry long,2023-04-25 14:40,Long,51354.55,1,51354.55,-2969.63,-0.17,0,0.00,-2854.47,-0.16,-393313.06,-3.93
